Lieferrichtung: Bezug
Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2024-09-12T09:15:00.000+02:00;1885,307;0,006;VAL;;;;;;
2024-09-12T09:30:00.000+02:00;1885,324;0,017;VAL;;;;;;
2024-09-12T09:45:00.000+02:00;1885,37;0,046;VAL;;;;;;
2024-09-12T10:00:00.000+02:00;1885,406;0,036;VAL;;;;;;
2024-09-12T10:15:00.000+02:00;1885,436;0,03;VAL;;;;;;
2024-09-12T10:30:00.000+02:00;1885,48;0,044;VAL;;;;;;
2024-09-12T10:45:00.000+02:00;1885,521;0,041;VAL;;;;;;
2024-09-12T11:00:00.000+02:00;1885,548;0,027;VAL;;;;;;
2024-09-12T11:15:00.000+02:00;1885,56;0,012;VAL;;;;;;
2024-09-12T11:30:00.000+02:00;1885,582;0,022;VAL;;;;;;
2024-09-12T11:45:00.000+02:00;1885,598;0,016;VAL;;;;;;
2024-09-12T12:00:00.000+02:00;1885,617;0,019;VAL;;;;;;
2024-09-12T12:15:00.000+02:00;1885,665;0,048;VAL;;;;;;
2024-09-12T12:30:00.000+02:00;1885,704;0,039;VAL;;;;;;
2024-09-12T12:45:00.000+02:00;1885,738;0,034;VAL;;;;;;
2024-09-12T13:00:00.000+02:00;1885,771;0,033;VAL;;;;;;
2024-09-12T13:15:00.000+02:00;1885,816;0,045;VAL;;;;;;
2024-09-12T13:30:00.000+02:00;1885,856;0,04;VAL;;;;;;
2024-09-12T13:45:00.000+02:00;1885,887;0,031;VAL;;;;;;
2024-09-12T14:00:00.000+02:00;1885,923;0,036;VAL;;;;;;
2024-09-12T14:15:00.000+02:00;1885,963;0,04;VAL;;;;;;
2024-09-12T14:30:00.000+02:00;1885,996;0,033;VAL;;;;;;
2024-09-12T14:45:00.000+02:00;1886,027;0,031;VAL;;;;;;
2024-09-12T15:00:00.000+02:00;1886,066;0,039;VAL;;;;;;
2024-09-12T15:15:00.000+02:00;1886,085;0,019;VAL;;;;;;
2024-09-12T15:30:00.000+02:00;1886,093;0,008;VAL;;;;;;
2024-09-12T15:45:00.000+02:00;1886,115;0,022;VAL;;;;;;
2024-09-12T16:00:00.000+02:00;1886,156;0,041;VAL;;;;;;
2024-09-12T16:15:00.000+02:00;1886,183;0,027;VAL;;;;;;
2024-09-12T16:30:00.000+02:00;1886,193;0,01;VAL;;;;;;
2024-09-12T16:45:00.000+02:00;1886,216;0,023;VAL;;;;;;
2024-09-12T17:00:00.000+02:00;1886,366;0,15;VAL;;;;;;
2024-09-12T17:15:00.000+02:00;1886,525;0,159;VAL;;;;;;
2024-09-12T17:30:00.000+02:00;1886,716;0,191;VAL;;;;;;
2024-09-12T17:45:00.000+02:00;1886,846;0,13;VAL;;;;;;
2024-09-12T18:00:00.000+02:00;1886,949;0,103;VAL;;;;;;
2024-09-12T18:15:00.000+02:00;1886,985;0,036;VAL;;;;;;
2024-09-12T18:30:00.000+02:00;1887,024;0,039;VAL;;;;;;
2024-09-12T18:45:00.000+02:00;1887,099;0,075;VAL;;;;;;
2024-09-12T19:00:00.000+02:00;1887,161;0,062;VAL;;;;;;
2024-09-12T19:15:00.000+02:00;1887,306;0,145;VAL;;;;;;
2024-09-12T19:30:00.000+02:00;1887,513;0,207;VAL;;;;;;
2024-09-12T19:45:00.000+02:00;1887,601;0,088;VAL;;;;;;
2024-09-12T20:00:00.000+02:00;1887,738;0,137;VAL;;;;;;
2024-09-12T20:15:00.000+02:00;1887,881;0,143;VAL;;;;;;
2024-09-12T20:30:00.000+02:00;1887,904;0,023;VAL;;;;;;
2024-09-12T20:45:00.000+02:00;1887,924;0,02;VAL;;;;;;
2024-09-12T21:00:00.000+02:00;1887,954;0,03;VAL;;;;;;
2024-09-12T21:15:00.000+02:00;1887,983;0,029;VAL;;;;;;
2024-09-12T21:30:00.000+02:00;1888,008;0,025;VAL;;;;;;
2024-09-12T21:45:00.000+02:00;1888,035;0,027;VAL;;;;;;
2024-09-12T22:00:00.000+02:00;1888,069;0,034;VAL;;;;;;
2024-09-12T22:15:00.000+02:00;1888,148;0,079;VAL;;;;;;
2024-09-12T22:30:00.000+02:00;1888,25;0,102;VAL;;;;;;
2024-09-12T22:45:00.000+02:00;1888,281;0,031;VAL;;;;;;
2024-09-12T23:00:00.000+02:00;1888,299;0,018;VAL;;;;;;
2024-09-12T23:15:00.000+02:00;1888,307;0,008;VAL;;;;;;
2024-09-12T23:30:00.000+02:00;1888,328;0,021;VAL;;;;;;
2024-09-12T23:45:00.000+02:00;1888,37;0,042;VAL;;;;;;
2024-09-13T00:00:00.000+02:00;1888,397;0,027;VAL;;;;;;
2024-09-13T00:15:00.000+02:00;1888,421;0,024;VAL;;;;;;
2024-09-13T00:30:00.000+02:00;1888,453;0,032;VAL;;;;;;
2024-09-13T00:45:00.000+02:00;1888,473;0,02;VAL;;;;;;
2024-09-13T01:00:00.000+02:00;1888,487;0,014;VAL;;;;;;
2024-09-13T01:15:00.000+02:00;1888,503;0,016;VAL;;;;;;
2024-09-13T01:30:00.000+02:00;1888,525;0,022;VAL;;;;;;
2024-09-13T01:45:00.000+02:00;1888,534;0,009;VAL;;;;;;
2024-09-13T02:00:00.000+02:00;1888,542;0,008;VAL;;;;;;
2024-09-13T02:15:00.000+02:00;1888,56;0,018;VAL;;;;;;
2024-09-13T02:30:00.000+02:00;1888,573;0,013;VAL;;;;;;
2024-09-13T02:45:00.000+02:00;1888,582;0,009;VAL;;;;;;
2024-09-13T03:00:00.000+02:00;1888,592;0,01;VAL;;;;;;
2024-09-13T03:15:00.000+02:00;1888,614;0,022;VAL;;;;;;
2024-09-13T03:30:00.000+02:00;1888,622;0,008;VAL;;;;;;
2024-09-13T03:45:00.000+02:00;1888,63;0,008;VAL;;;;;;
2024-09-13T04:00:00.000+02:00;1888,646;0,016;VAL;;;;;;
2024-09-13T04:15:00.000+02:00;1888,662;0,016;VAL;;;;;;
2024-09-13T04:30:00.000+02:00;1888,67;0,008;VAL;;;;;;
2024-09-13T04:45:00.000+02:00;1888,678;0,008;VAL;;;;;;
2024-09-13T05:00:00.000+02:00;1889;0,022;VAL;;;;;;
2024-09-13T05:15:00.000+02:00;1888,71;0,01;VAL;;;;;;
2024-09-13T05:30:00.000+02:00;1888,718;0,008;VAL;;;;;;
2024-09-13T05:45:00.000+02:00;1888,731;0,013;VAL;;;;;;
2024-09-13T06:00:00.000+02:00;1888,75;0,019;VAL;;;;;;
2024-09-13T06:15:00.000+02:00;1888,758;0,008;VAL;;;;;;
2024-09-13T06:30:00.000+02:00;1888,765;0,007;VAL;;;;;;
2024-09-13T06:45:00.000+02:00;1888,783;0,018;VAL;;;;;;
2024-09-13T07:00:00.000+02:00;1888,798;0,015;VAL;;;;;;
2024-09-13T07:15:00.000+02:00;1888,806;0,008;VAL;;;;;;
2024-09-13T07:30:00.000+02:00;1888,813;0,007;VAL;;;;;;
2024-09-13T07:45:00.000+02:00;1888,838;0,025;VAL;;;;;;
2024-09-13T08:00:00.000+02:00;1888,849;0,011;VAL;;;;;;
2024-09-13T08:15:00.000+02:00;1888,86;0,011;VAL;;;;;;
2024-09-13T08:30:00.000+02:00;1888,891;0,031;VAL;;;;;;
2024-09-13T08:45:00.000+02:00;1888,929;0,038;VAL;;;;;;
2024-09-13T09:00:00.000+02:00;1888,959;0,03;VAL;;;;;;
2024-09-13T09:15:00.000+02:00;1888,984;0,025;VAL;;;;;;
2024-09-13T09:30:00.000+02:00;1889,024;0,04;VAL;;;;;;
2024-09-13T09:45:00.000+02:00;1889,067;0,043;VAL;;;;;;
2024-09-13T10:00:00.000+02:00;1889,102;0,035;VAL;;;;;;
2024-09-13T10:15:00.000+02:00;1889,123;0,021;VAL;;;;;;
2024-09-13T10:30:00.000+02:00;1889,159;0,036;VAL;;;;;;
2024-09-13T10:45:00.000+02:00;1889,193;0,034;VAL;;;;;;
2024-09-13T11:00:00.000+02:00;1889,213;0,02;VAL;;;;;;
2024-09-13T11:15:00.000+02:00;1889,258;0,045;VAL;;;;;;
2024-09-13T11:30:00.000+02:00;1889,303;0,045;VAL;;;;;;
2024-09-13T11:45:00.000+02:00;1889,334;0,031;VAL;;;;;;
2024-09-13T12:00:00.000+02:00;1889,369;0,035;VAL;;;;;;
2024-09-13T12:15:00.000+02:00;1889,412;0,043;VAL;;;;;;
2024-09-13T12:30:00.000+02:00;1889,584;0,172;VAL;;;;;;
2024-09-13T12:45:00.000+02:00;1890,005;0,421;VAL;;;;;;
2024-09-13T13:00:00.000+02:00;1890,503;0,498;VAL;;;;;;
2024-09-13T13:15:00.000+02:00;1890,682;0,179;VAL;;;;;;
2024-09-13T13:30:00.000+02:00;1890,707;0,025;VAL;;;;;;
2024-09-13T13:45:00.000+02:00;1890,733;0,026;VAL;;;;;;
2024-09-13T14:00:00.000+02:00;1890,766;0,033;VAL;;;;;;
2024-09-13T14:15:00.000+02:00;1890,799;0,033;VAL;;;;;;
2024-09-13T14:30:00.000+02:00;1890,824;0,025;VAL;;;;;;
2024-09-13T14:45:00.000+02:00;1890,856;0,032;VAL;;;;;;
2024-09-13T15:00:00.000+02:00;1891,212;0,356;VAL;;;;;;
2024-09-13T15:15:00.000+02:00;1891,333;0,121;VAL;;;;;;
2024-09-13T15:30:00.000+02:00;1891,404;0,071;VAL;;;;;;
2024-09-13T15:45:00.000+02:00;1891,759;0,355;VAL;;;;;;
2024-09-13T16:00:00.000+02:00;1892;0,141;VAL;;;;;;
2024-09-13T16:15:00.000+02:00;1891,946;0,046;VAL;;;;;;
2024-09-13T16:30:00.000+02:00;1891,996;0,05;VAL;;;;;;
2024-09-13T16:45:00.000+02:00;1892,048;0,052;VAL;;;;;;
2024-09-13T17:00:00.000+02:00;1892,077;0,029;VAL;;;;;;
2024-09-13T17:15:00.000+02:00;1892,106;0,029;VAL;;;;;;
2024-09-13T17:30:00.000+02:00;1892,131;0,025;VAL;;;;;;
2024-09-13T17:45:00.000+02:00;1892,143;0,012;VAL;;;;;;
2024-09-13T18:00:00.000+02:00;1892,15;0,007;VAL;;;;;;
2024-09-13T18:15:00.000+02:00;1892,16;0,01;VAL;;;;;;
2024-09-13T18:30:00.000+02:00;1892,182;0,022;VAL;;;;;;
2024-09-13T18:45:00.000+02:00;1892,19;0,008;VAL;;;;;;
2024-09-13T19:00:00.000+02:00;1892,198;0,008;VAL;;;;;;
2024-09-13T19:15:00.000+02:00;1892,214;0,016;VAL;;;;;;
2024-09-13T19:30:00.000+02:00;1892,23;0,016;VAL;;;;;;
2024-09-13T19:45:00.000+02:00;1892,238;0,008;VAL;;;;;;
2024-09-13T20:00:00.000+02:00;1892,246;0,008;VAL;;;;;;
2024-09-13T20:15:00.000+02:00;1892,377;0,131;VAL;;;;;;
2024-09-13T20:30:00.000+02:00;1892,401;0,024;VAL;;;;;;
2024-09-13T20:45:00.000+02:00;1892,415;0,014;VAL;;;;;;
2024-09-13T21:00:00.000+02:00;1892,428;0,013;VAL;;;;;;
2024-09-13T21:15:00.000+02:00;1892,467;0,039;VAL;;;;;;
2024-09-13T21:30:00.000+02:00;1892,501;0,034;VAL;;;;;;
2024-09-13T21:45:00.000+02:00;1892,542;0,041;VAL;;;;;;
2024-09-13T22:00:00.000+02:00;1892,586;0,044;VAL;;;;;;
2024-09-13T22:15:00.000+02:00;1892,628;0,042;VAL;;;;;;
2024-09-13T22:30:00.000+02:00;1892,663;0,035;VAL;;;;;;
2024-09-13T22:45:00.000+02:00;1892,682;0,019;VAL;;;;;;
2024-09-13T23:00:00.000+02:00;1892,706;0,024;VAL;;;;;;
2024-09-13T23:15:00.000+02:00;1892,716;0,01;VAL;;;;;;
2024-09-13T23:30:00.000+02:00;1892,724;0,008;VAL;;;;;;
2024-09-13T23:45:00.000+02:00;1892,74;0,016;VAL;;;;;;
2024-09-14T00:00:00.000+02:00;1892,757;0,017;VAL;;;;;;
2024-09-14T00:15:00.000+02:00;1892,765;0,008;VAL;;;;;;
2024-09-14T00:30:00.000+02:00;1892,773;0,008;VAL;;;;;;
2024-09-14T00:45:00.000+02:00;1892,795;0,022;VAL;;;;;;
2024-09-14T01:00:00.000+02:00;1892,806;0,011;VAL;;;;;;
2024-09-14T01:15:00.000+02:00;1892,814;0,008;VAL;;;;;;
2024-09-14T01:30:00.000+02:00;1892,825;0,011;VAL;;;;;;
2024-09-14T01:45:00.000+02:00;1892,845;0,02;VAL;;;;;;
2024-09-14T02:00:00.000+02:00;1892,854;0,009;VAL;;;;;;
2024-09-14T02:15:00.000+02:00;1892,862;0,008;VAL;;;;;;
2024-09-14T02:30:00.000+02:00;1892,878;0,016;VAL;;;;;;
2024-09-14T02:45:00.000+02:00;1892,894;0,016;VAL;;;;;;
2024-09-14T03:00:00.000+02:00;1892,903;0,009;VAL;;;;;;
2024-09-14T03:15:00.000+02:00;1892,911;0,008;VAL;;;;;;
2024-09-14T03:30:00.000+02:00;1892,932;0,021;VAL;;;;;;
2024-09-14T03:45:00.000+02:00;1892,943;0,011;VAL;;;;;;
2024-09-14T04:00:00.000+02:00;1892,951;0,008;VAL;;;;;;
2024-09-14T04:15:00.000+02:00;1892,962;0,011;VAL;;;;;;
2024-09-14T04:30:00.000+02:00;1892,983;0,021;VAL;;;;;;
2024-09-14T04:45:00.000+02:00;1892,992;0,009;VAL;;;;;;
2024-09-14T05:00:00.000+02:00;1893;0,008;VAL;;;;;;
2024-09-14T05:15:00.000+02:00;1893,016;0,016;VAL;;;;;;
2024-09-14T05:30:00.000+02:00;1893,033;0,017;VAL;;;;;;
2024-09-14T05:45:00.000+02:00;1893,041;0,008;VAL;;;;;;
2024-09-14T06:00:00.000+02:00;1893,049;0,008;VAL;;;;;;
2024-09-14T06:15:00.000+02:00;1893,068;0,019;VAL;;;;;;
2024-09-14T06:30:00.000+02:00;1893,081;0,013;VAL;;;;;;
2024-09-14T06:45:00.000+02:00;1893,089;0,008;VAL;;;;;;
2024-09-14T07:00:00.000+02:00;1893,098;0,009;VAL;;;;;;
2024-09-14T07:15:00.000+02:00;1893,121;0,023;VAL;;;;;;
2024-09-14T07:30:00.000+02:00;1893,129;0,008;VAL;;;;;;
2024-09-14T07:45:00.000+02:00;1893,137;0,008;VAL;;;;;;
2024-09-14T08:00:00.000+02:00;1893,157;0,02;VAL;;;;;;
2024-09-14T08:15:00.000+02:00;1893,24;0,083;VAL;;;;;;
2024-09-14T08:30:00.000+02:00;1893,283;0,043;VAL;;;;;;
2024-09-14T08:45:00.000+02:00;1893,312;0,029;VAL;;;;;;
2024-09-14T09:00:00.000+02:00;1893,324;0,012;VAL;;;;;;
2024-09-14T09:15:00.000+02:00;1893,34;0,016;VAL;;;;;;
2024-09-14T09:30:00.000+02:00;1893,347;0,007;VAL;;;;;;
2024-09-14T09:45:00.000+02:00;1893,352;0,005;VAL;;;;;;
2024-09-14T10:00:00.000+02:00;1893,367;0,015;VAL;;;;;;
2024-09-14T10:15:00.000+02:00;1893,378;0,011;VAL;;;;;;
2024-09-14T10:30:00.000+02:00;1893,386;0,008;VAL;;;;;;
2024-09-14T10:45:00.000+02:00;1893,704;0,318;VAL;;;;;;
2024-09-14T11:00:00.000+02:00;1894,489;0,785;VAL;;;;;;
2024-09-14T11:15:00.000+02:00;1895,056;0,567;VAL;;;;;;
2024-09-14T11:30:00.000+02:00;1895,371;0,315;VAL;;;;;;
2024-09-14T11:45:00.000+02:00;1895,632;0,261;VAL;;;;;;
2024-09-14T12:00:00.000+02:00;1895,692;0,06;VAL;;;;;;
2024-09-14T12:15:00.000+02:00;1895,741;0,049;VAL;;;;;;
2024-09-14T12:30:00.000+02:00;1895,789;0,048;VAL;;;;;;
2024-09-14T12:45:00.000+02:00;1895,836;0,047;VAL;;;;;;
2024-09-14T13:00:00.000+02:00;1895,866;0,03;VAL;;;;;;
2024-09-14T13:15:00.000+02:00;1895,935;0,069;VAL;;;;;;
2024-09-14T13:30:00.000+02:00;1895,956;0,021;VAL;;;;;;
2024-09-14T13:45:00.000+02:00;1895,967;0,011;VAL;;;;;;
2024-09-14T14:00:00.000+02:00;1895,979;0,012;VAL;;;;;;
2024-09-14T14:15:00.000+02:00;1896;0,021;VAL;;;;;;
2024-09-14T14:30:00.000+02:00;1896,032;0,032;VAL;;;;;;
2024-09-14T14:45:00.000+02:00;1896,036;0,004;VAL;;;;;;
2024-09-14T15:00:00.000+02:00;1896,052;0,016;VAL;;;;;;
2024-09-14T15:15:00.000+02:00;1896,063;0,011;VAL;;;;;;
2024-09-14T15:30:00.000+02:00;1896,069;0,006;VAL;;;;;;
2024-09-14T15:45:00.000+02:00;1896,084;0,015;VAL;;;;;;
2024-09-14T16:00:00.000+02:00;1896,099;0,015;VAL;;;;;;
2024-09-14T16:15:00.000+02:00;1896,105;0,006;VAL;;;;;;
2024-09-14T16:30:00.000+02:00;1896,116;0,011;VAL;;;;;;
2024-09-14T16:45:00.000+02:00;1896,135;0,019;VAL;;;;;;
2024-09-14T17:00:00.000+02:00;1896,143;0,008;VAL;;;;;;
2024-09-14T17:15:00.000+02:00;1896,151;0,008;VAL;;;;;;
2024-09-14T17:30:00.000+02:00;1896,172;0,021;VAL;;;;;;
2024-09-14T17:45:00.000+02:00;1896,183;0,011;VAL;;;;;;
2024-09-14T18:00:00.000+02:00;1896,191;0,008;VAL;;;;;;
2024-09-14T18:15:00.000+02:00;1896,207;0,016;VAL;;;;;;
2024-09-14T18:30:00.000+02:00;1896,223;0,016;VAL;;;;;;
2024-09-14T18:45:00.000+02:00;1896,231;0,008;VAL;;;;;;
2024-09-14T19:00:00.000+02:00;1896,24;0,009;VAL;;;;;;
2024-09-14T19:15:00.000+02:00;1896,263;0,023;VAL;;;;;;
2024-09-14T19:30:00.000+02:00;1896,271;0,008;VAL;;;;;;
2024-09-14T19:45:00.000+02:00;1896,279;0,008;VAL;;;;;;
2024-09-14T20:00:00.000+02:00;1896,297;0,018;VAL;;;;;;
2024-09-14T20:15:00.000+02:00;1896,312;0,015;VAL;;;;;;
2024-09-14T20:30:00.000+02:00;1896,32;0,008;VAL;;;;;;
2024-09-14T20:45:00.000+02:00;1896,329;0,009;VAL;;;;;;
2024-09-14T21:00:00.000+02:00;1896,352;0,023;VAL;;;;;;
2024-09-14T21:15:00.000+02:00;1896,36;0,008;VAL;;;;;;
2024-09-14T21:30:00.000+02:00;1896,368;0,008;VAL;;;;;;
2024-09-14T21:45:00.000+02:00;1896,384;0,016;VAL;;;;;;
2024-09-14T22:00:00.000+02:00;1896;0,016;VAL;;;;;;
2024-09-14T22:15:00.000+02:00;1896,408;0,008;VAL;;;;;;
2024-09-14T22:30:00.000+02:00;1896,416;0,008;VAL;;;;;;
2024-09-14T22:45:00.000+02:00;1896,438;0,022;VAL;;;;;;
2024-09-14T23:00:00.000+02:00;1896,448;0,01;VAL;;;;;;
2024-09-14T23:15:00.000+02:00;1896,469;0,021;VAL;;;;;;
2024-09-14T23:30:00.000+02:00;1896,484;0,015;VAL;;;;;;
2024-09-14T23:45:00.000+02:00;1896,505;0,021;VAL;;;;;;
2024-09-15T00:00:00.000+02:00;1896,513;0,008;VAL;;;;;;
2024-09-15T00:15:00.000+02:00;1896,521;0,008;VAL;;;;;;
2024-09-15T00:30:00.000+02:00;1896,537;0,016;VAL;;;;;;
2024-09-15T00:45:00.000+02:00;1896,553;0,016;VAL;;;;;;
2024-09-15T01:00:00.000+02:00;1896,561;0,008;VAL;;;;;;
2024-09-15T01:15:00.000+02:00;1896,569;0,008;VAL;;;;;;
2024-09-15T01:30:00.000+02:00;1896,59;0,021;VAL;;;;;;
2024-09-15T01:45:00.000+02:00;1896,601;0,011;VAL;;;;;;
2024-09-15T02:00:00.000+02:00;1896,609;0,008;VAL;;;;;;
2024-09-15T02:15:00.000+02:00;1896,619;0,01;VAL;;;;;;
2024-09-15T02:30:00.000+02:00;1896,641;0,022;VAL;;;;;;
2024-09-15T02:45:00.000+02:00;1896,649;0,008;VAL;;;;;;
2024-09-15T03:00:00.000+02:00;1896,658;0,009;VAL;;;;;;
2024-09-15T03:15:00.000+02:00;1896,67;0,012;VAL;;;;;;
2024-09-15T03:30:00.000+02:00;1896,69;0,02;VAL;;;;;;
2024-09-15T03:45:00.000+02:00;1896,698;0,008;VAL;;;;;;
2024-09-15T04:00:00.000+02:00;1896,706;0,008;VAL;;;;;;
2024-09-15T04:15:00.000+02:00;1896,721;0,015;VAL;;;;;;
2024-09-15T04:30:00.000+02:00;1896,739;0,018;VAL;;;;;;
2024-09-15T04:45:00.000+02:00;1896,747;0,008;VAL;;;;;;
2024-09-15T05:00:00.000+02:00;1896,755;0,008;VAL;;;;;;
2024-09-15T05:15:00.000+02:00;1896,772;0,017;VAL;;;;;;
2024-09-15T05:30:00.000+02:00;1896,788;0,016;VAL;;;;;;
2024-09-15T05:45:00.000+02:00;1896,796;0,008;VAL;;;;;;
2024-09-15T06:00:00.000+02:00;1896,804;0,008;VAL;;;;;;
2024-09-15T06:15:00.000+02:00;1896,823;0,019;VAL;;;;;;
2024-09-15T06:30:00.000+02:00;1896,836;0,013;VAL;;;;;;
2024-09-15T06:45:00.000+02:00;1896,845;0,009;VAL;;;;;;
2024-09-15T07:00:00.000+02:00;1896,853;0,008;VAL;;;;;;
2024-09-15T07:15:00.000+02:00;1896,873;0,02;VAL;;;;;;
2024-09-15T07:30:00.000+02:00;1896,885;0,012;VAL;;;;;;
2024-09-15T07:45:00.000+02:00;1896,893;0,008;VAL;;;;;;
2024-09-15T08:00:00.000+02:00;1896,901;0,008;VAL;;;;;;
2024-09-15T08:15:00.000+02:00;1896,923;0,022;VAL;;;;;;
2024-09-15T08:30:00.000+02:00;1896,933;0,01;VAL;;;;;;
2024-09-15T08:45:00.000+02:00;1896,941;0,008;VAL;;;;;;
2024-09-15T09:00:00.000+02:00;1896,949;0,008;VAL;;;;;;
2024-09-15T09:15:00.000+02:00;1896,971;0,022;VAL;;;;;;
2024-09-15T09:30:00.000+02:00;1896,983;0,012;VAL;;;;;;
2024-09-15T09:45:00.000+02:00;1896,99;0,007;VAL;;;;;;
2024-09-15T10:00:00.000+02:00;1897,001;0,011;VAL;;;;;;
2024-09-15T10:15:00.000+02:00;1897,088;0,087;VAL;;;;;;
2024-09-15T10:30:00.000+02:00;1897,548;0,46;VAL;;;;;;
2024-09-15T10:45:00.000+02:00;1897,971;0,423;VAL;;;;;;
2024-09-15T11:00:00.000+02:00;1898,096;0,125;VAL;;;;;;
2024-09-15T11:15:00.000+02:00;1898,151;0,055;VAL;;;;;;
2024-09-15T11:30:00.000+02:00;1898,429;0,278;VAL;;;;;;
2024-09-15T11:45:00.000+02:00;1898,588;0,159;VAL;;;;;;
2024-09-15T12:00:00.000+02:00;1898,623;0,035;VAL;;;;;;
2024-09-15T12:15:00.000+02:00;1898,749;0,126;VAL;;;;;;
2024-09-15T12:30:00.000+02:00;1899,032;0,283;VAL;;;;;;
2024-09-15T12:45:00.000+02:00;1899,534;0,502;VAL;;;;;;
2024-09-15T13:00:00.000+02:00;1899,831;0,297;VAL;;;;;;
2024-09-15T13:15:00.000+02:00;1900,149;0,318;VAL;;;;;;
2024-09-15T13:30:00.000+02:00;1900,579;0,43;VAL;;;;;;
2024-09-15T13:45:00.000+02:00;1900,807;0,228;VAL;;;;;;
2024-09-15T14:00:00.000+02:00;1901,02;0,213;VAL;;;;;;
2024-09-15T14:15:00.000+02:00;1901,132;0,112;VAL;;;;;;
2024-09-15T14:30:00.000+02:00;1901,16;0,028;VAL;;;;;;
2024-09-15T14:45:00.000+02:00;1901,174;0,014;VAL;;;;;;
2024-09-15T15:00:00.000+02:00;1901,185;0,011;VAL;;;;;;
2024-09-15T15:15:00.000+02:00;1901,207;0,022;VAL;;;;;;
2024-09-15T15:30:00.000+02:00;1901,213;0,006;VAL;;;;;;
2024-09-15T15:45:00.000+02:00;1901,213;;VAL;;;;;;
2024-09-15T16:00:00.000+02:00;1901,224;0,011;VAL;;;;;;
2024-09-15T16:15:00.000+02:00;1901,239;0,015;VAL;;;;;;
2024-09-15T16:30:00.000+02:00;1901,258;0,019;VAL;;;;;;
2024-09-15T16:45:00.000+02:00;1901,29;0,032;VAL;;;;;;
2024-09-15T17:00:00.000+02:00;1901,334;0,044;VAL;;;;;;
2024-09-15T17:15:00.000+02:00;1901,471;0,137;VAL;;;;;;
2024-09-15T17:30:00.000+02:00;1901,563;0,092;VAL;;;;;;
2024-09-15T17:45:00.000+02:00;1901,568;0,005;VAL;;;;;;
2024-09-15T18:00:00.000+02:00;1901,568;;VAL;;;;;;
2024-09-15T18:15:00.000+02:00;1901,656;0,088;VAL;;;;;;
2024-09-15T18:30:00.000+02:00;1901,714;0,058;VAL;;;;;;
2024-09-15T18:45:00.000+02:00;1901,758;0,044;VAL;;;;;;
2024-09-15T19:00:00.000+02:00;1901,833;0,075;VAL;;;;;;
2024-09-15T19:15:00.000+02:00;1901,898;0,065;VAL;;;;;;
2024-09-15T19:30:00.000+02:00;1901,967;0,069;VAL;;;;;;
2024-09-15T19:45:00.000+02:00;1902,046;0,079;VAL;;;;;;
2024-09-15T20:00:00.000+02:00;1902,113;0,067;VAL;;;;;;
2024-09-15T20:15:00.000+02:00;1902,174;0,061;VAL;;;;;;
2024-09-15T20:30:00.000+02:00;1902,246;0,072;VAL;;;;;;
2024-09-15T20:45:00.000+02:00;1902,318;0,072;VAL;;;;;;
2024-09-15T21:00:00.000+02:00;1902,383;0,065;VAL;;;;;;
2024-09-15T21:15:00.000+02:00;1902,45;0,067;VAL;;;;;;
2024-09-15T21:30:00.000+02:00;1902,527;0,077;VAL;;;;;;
2024-09-15T21:45:00.000+02:00;1902,588;0,061;VAL;;;;;;
2024-09-15T22:00:00.000+02:00;1902,647;0,059;VAL;;;;;;
2024-09-15T22:15:00.000+02:00;1902,715;0,068;VAL;;;;;;
2024-09-15T22:30:00.000+02:00;1902,781;0,066;VAL;;;;;;
2024-09-15T22:45:00.000+02:00;1902,839;0,058;VAL;;;;;;
2024-09-15T23:00:00.000+02:00;1902,91;0,071;VAL;;;;;;
2024-09-15T23:15:00.000+02:00;1902,989;0,079;VAL;;;;;;
2024-09-15T23:30:00.000+02:00;1903,054;0,065;VAL;;;;;;
2024-09-15T23:45:00.000+02:00;1903,118;0,064;VAL;;;;;;
2024-09-16T00:00:00.000+02:00;1903,183;0,065;VAL;;;;;;
2024-09-16T00:15:00.000+02:00;1903,214;0,031;VAL;;;;;;
2024-09-16T00:30:00.000+02:00;1903,229;0,015;VAL;;;;;;
2024-09-16T00:45:00.000+02:00;1903,242;0,013;VAL;;;;;;
2024-09-16T01:00:00.000+02:00;1903,266;0,024;VAL;;;;;;
2024-09-16T01:15:00.000+02:00;1903,277;0,011;VAL;;;;;;
2024-09-16T01:30:00.000+02:00;1903,285;0,008;VAL;;;;;;
2024-09-16T01:45:00.000+02:00;1903;0,015;VAL;;;;;;
2024-09-16T02:00:00.000+02:00;1903,317;0,017;VAL;;;;;;
2024-09-16T02:15:00.000+02:00;1903,324;0,007;VAL;;;;;;
2024-09-16T02:30:00.000+02:00;1903,33;0,006;VAL;;;;;;
2024-09-16T02:45:00.000+02:00;1903,349;0,019;VAL;;;;;;
2024-09-16T03:00:00.000+02:00;1903,361;0,012;VAL;;;;;;
2024-09-16T03:15:00.000+02:00;1903,368;0,007;VAL;;;;;;
2024-09-16T03:30:00.000+02:00;1903,376;0,008;VAL;;;;;;
2024-09-16T03:45:00.000+02:00;1903,397;0,021;VAL;;;;;;
